"url","product","price","rating","reviews","vProductName....vivinoProductName.1.","vUrl....vivinoURL"
"/en/wine/hirsch-vineyards-san-andreas-fault-pinot-noir-2017/p/BP_373121","Hirsch Vineyards San Andreas Fault Pinot Noir 2017",598,4.3,92,"HirschVineyardsSanAndreasFaultPinotNoir2017","https://www.vivino.com/search/wines?q=Hirsch+Vineyards+San+Andreas+Fault+Pinot+Noir+2017"
"/en/wine/hirsch-vineyards-east-ridge-pinot-noir-2017/p/BP_373122","Hirsch Vineyards East Ridge Pinot Noir 2017",598,4.3,16,"HirschVineyardsEastRidgePinotNoir2017","https://www.vivino.com/search/wines?q=Hirsch+Vineyards+East+Ridge+Pinot+Noir+2017"
"/en/wine/hirsch-vineyards-san-andreas-fault-pinot-noir-2016/p/BP_183318","Hirsch Vineyards San Andreas Fault Pinot Noir 2016 ",598,4.2,3561,"HirschVineyardsSanAndreasFaultPinotNoir","https://www.vivino.com/search/wines?q=Hirsch+Vineyards+San+Andreas+Fault+Pinot+Noir+2016+"
"/en/wine/betz-clos-de-betz-2014/p/BP_488490","Betz Clos de Betz 2014",598,4,70,"Betz Family Winery ClosdeBetz Red 2014","https://www.vivino.com/search/wines?q=Betz+Clos+de+Betz+2014"
"/en/wine/penfolds-st-henri-shiraz-2016/p/BP_356785","Penfolds St Henri Shiraz 2016",598,4.5,395,"PenfoldsSt. HenriShiraz2016","https://www.vivino.com/search/wines?q=Penfolds+St+Henri+Shiraz+2016"
"/en/wine/ceretto-barolo-2015/p/BP_341462","Ceretto Barolo 2015",598,4.2,602,"CerettoBarolo2015","https://www.vivino.com/search/wines?q=Ceretto+Barolo+2015"
"/en/wine/ceretto-barbaresco-2016/p/BP_341476","Ceretto Barbaresco 2016",598,4.2,240,"CerettoBarbaresco2016","https://www.vivino.com/search/wines?q=Ceretto+Barbaresco+2016"
"/en/wine/katnook-estate-prodigy-shiraz-2014/p/BP_392192","Katnook Estate Prodigy Shiraz 2014",598,4.3,34,"KatnookProdigyShiraz2014","https://www.vivino.com/search/wines?q=Katnook+Estate+Prodigy+Shiraz+2014"
"/en/wine/nicolas-jay-willamette-valley-pinot-noir-2017/p/BP_354835","Nicolas Jay Willamette Valley Pinot Noir 2017",598,3.9,17,"NicolasJayPinotNoir2017","https://www.vivino.com/search/wines?q=Nicolas+Jay+Willamette+Valley+Pinot+Noir+2017"
"/en/wine/domaine-serene-evenstad-reserve-pinot-noir-2016/p/BP_382855","Domaine Serene Evenstad Reserve Pinot Noir 2016",598,4.4,335,"DomaineSereneEvenstadReservePinotNoir2016","https://www.vivino.com/search/wines?q=Domaine+Serene+Evenstad+Reserve+Pinot+Noir+2016"
